shipment_id,sale_id,origin_store_id,destination_address,transport_mode,carrier,departure_date,arrival_date,status,distance,cost
10964,12192,10,"с. Забайкальск, пер. Отрадный, д. 85 к. 33, 189408",Грузовик,ТрансЛогистик,2023-10-19 14:44:00,2023-10-22 03:44:00,Доставлено,335,192.8
10965,12193,9,"д. Чебаркуль, алл. Слободская, д. 62 к. 2/2, 712537",ЖД,ЛогистикПро,2023-11-13 20:38:00,2023-11-15 03:38:00,Доставлено,52,44.58
10966,12195,5,"ст. Листвянка (Иркут.), пер. Минский, д. 85 к. 8, 118990",Грузовик,ЭкспрессДоставка,2023-01-07 18:53:00,2023-01-10 07:53:00,Доставлено,936,1026.83
10967,12196,2,"с. Алапаевск, наб. Володарского, д. 500 к. 958, 517893",Грузовик,ЭкспрессДоставка,2023-07-03 20:24:00,2023-07-06 02:24:00,Доставлено,951,817.42
10968,12197,3,"к. Каменск-Уральский, ул. Придорожная, д. 2/7 стр. 1/1, 379513",Авиа,ТрансЛогистик,2023-05-13 04:51:00,2023-05-13 06:51:00,Доставлено,226,436.2
10969,12198,2,"к. Рыльск, пр. Терешковой, д. 929, 288663",Авиа,ЭкспрессДоставка,2023-02-20 17:04:00,2023-02-23 07:04:00,Доставлено,541,960.94
10970,12199,1,"г. Пышма, алл. Краснодарская, д. 75 стр. 885, 724374",Авиа,ЭкспрессДоставка,2023-11-22 22:43:00,2023-11-25 21:43:00,Доставлено,419,373.02
10971,12200,7,"клх Устюжна, ул. Разина, д. 7 стр. 194, 443558",Морской,ТрансЛогистик,2023-01-02 14:12:00,2023-01-04 11:12:00,Доставлено,481,385.74
10972,12201,8,"с. Диксон, бул. Сиреневый, д. 1 к. 2/7, 662668",Морской,ЭкспрессДоставка,2023-09-27 15:12:00,2023-09-30 03:12:00,Доставлено,360,572.62
10973,12202,2,"к. Россошь, бул. Пролетарский, д. 4 к. 8, 089853",Морской,ЭкспрессДоставка,2023-02-16 01:51:00,2023-02-16 03:51:00,Доставлено,495,260.36
10974,12203,8,"ст. Салават, ш. Малое, д. 62, 608742",ЖД,ЭкспрессДоставка,2023-09-21 05:32:00,2023-09-23 15:32:00,Доставлено,71,55.93
10975,12204,2,"ст. Усть-Камчатск, ул. Олимпийская, д. 168, 284654",Авиа,ЭкспрессДоставка,2023-06-11 23:30:00,2023-06-13 20:30:00,Доставлено,548,509.87
10976,12205,5,"г. Шаховская, пр. Гончарова, д. 771 стр. 7/5, 490107",Грузовик,ТрансЛогистик,2023-07-04 21:45:00,2023-07-07 08:45:00,Доставлено,799,1192.54
10977,12206,8,"к. Джубга, ш. Боровое, д. 9/7, 591944",Грузовик,ЛогистикПро,2023-03-28 12:48:00,2023-03-29 09:48:00,Доставлено,356,360.21
10978,12207,2,"к. Агата, пер. Димитрова, д. 6/9, 111001",ЖД,ЭкспрессДоставка,2023-09-14 15:04:00,2023-09-16 10:04:00,Доставлено,303,592.62
10979,12208,10,"д. Двинской, пр. Тихий, д. 6, 351304",Авиа,ЭкспрессДоставка,2023-08-23 22:44:00,2023-08-25 01:44:00,Доставлено,916,475.14
10980,12209,5,"п. Ардон, наб. Бригадная, д. 33 стр. 1/8, 425399",Авиа,ТрансЛогистик,2023-12-09 13:48:00,2023-12-10 13:48:00,Доставлено,824,1027.04
10981,12210,5,"г. Нижний Новгород, ш. Кирпичное, д. 9/5 к. 4/6, 889777",Грузовик,ТрансЛогистик,2023-06-22 19:57:00,2023-06-25 04:57:00,Доставлено,472,911.71
10982,12211,10,"с. Тутаев, алл. Беляева, д. 13, 523013",Грузовик,ЭкспрессДоставка,2023-06-26 01:28:00,2023-06-27 00:28:00,Доставлено,546,970.57
10983,12212,3,"к. Невьянск, ул. Глинки, д. 4 к. 8/3, 615693",Авиа,ЛогистикПро,2023-03-05 19:47:00,2023-03-06 23:47:00,Доставлено,224,134.93
10984,12213,2,"клх Усть-Катав, пр. Гайдара, д. 9, 385222",Авиа,ЛогистикПро,2023-03-09 17:04:00,2023-03-11 15:04:00,Доставлено,227,145.95
10985,12214,3,"клх Калуга, алл. Смоленская, д. 5, 212196",Грузовик,ЭкспрессДоставка,2023-12-14 15:40:00,2023-12-16 04:40:00,Доставлено,350,489.29
10986,12215,10,"п. Оренбург, пр. Широкий, д. 6, 067312",Грузовик,ЛогистикПро,2023-06-01 12:46:00,2023-06-03 10:46:00,Доставлено,18,11.25
10987,12216,4,"д. Волхов, пер. Заводской, д. 5 к. 135, 458923",Авиа,ЛогистикПро,2023-04-27 17:13:00,2023-04-29 22:13:00,Доставлено,348,494.66
10988,12217,5,"д. Теберда, алл. Тенистая, д. 57 к. 59, 808831",Морской,ТрансЛогистик,2023-02-26 09:33:00,2023-02-26 21:33:00,Доставлено,888,665.05
10989,12218,6,"к. Апшеронск, ш. Городское, д. 1/4, 695827",Морской,ЛогистикПро,2023-04-11 15:39:00,2023-04-14 14:39:00,Доставлено,628,453.82
10990,12219,1,"д. Городовиковск, алл. Подстанция, д. 4 к. 211, 678175",Грузовик,ЛогистикПро,2023-04-28 03:29:00,2023-04-28 18:29:00,Доставлено,810,712.94
10991,12220,9,"ст. Боровск, наб. Интернациональная, д. 2/7 к. 35, 867040",Морской,ТрансЛогистик,2023-04-12 20:53:00,2023-04-14 13:53:00,Доставлено,149,246.77
10992,12221,4,"клх Тимашевск, пр. Спартака, д. 260 стр. 78, 907084",ЖД,ЭкспрессДоставка,2023-10-10 22:15:00,2023-10-12 00:15:00,Доставлено,442,651.26
10993,12222,3,"к. Миллерово, бул. Астраханский, д. 4/7 стр. 1/5, 377906",Грузовик,ТрансЛогистик,2023-08-18 02:46:00,2023-08-20 10:46:00,Доставлено,940,601.37
10994,12223,4,"клх Рославль, алл. Санаторная, д. 5 стр. 796, 158231",Грузовик,ТрансЛогистик,2023-06-18 23:02:00,2023-06-20 08:02:00,Доставлено,465,841.7
10995,12224,6,"с. Брянск, бул. Автомобилистов, д. 83, 490612",ЖД,ЭкспрессДоставка,2023-04-15 07:54:00,2023-04-15 22:54:00,Доставлено,121,78.02
10996,12226,10,"г. Биробиджан, ш. Кутузова, д. 9/2 стр. 779, 164304",Морской,ТрансЛогистик,2023-04-05 05:54:00,2023-04-07 22:54:00,Доставлено,674,879.98
10997,12227,3,"с. Аша, бул. Береговой, д. 1, 041115",Авиа,ТрансЛогистик,2023-04-10 11:23:00,2023-04-11 01:23:00,Доставлено,481,441.97
10998,12228,10,"ст. Моздок, ул. Осипенко, д. 3/2, 995672",Авиа,ЛогистикПро,2023-03-30 03:56:00,2023-03-30 16:56:00,Доставлено,73,43.89
10999,12229,5,"ст. Ахтубинск, ул. Кузнечная, д. 44 стр. 8/2, 232541",Грузовик,ТрансЛогистик,2023-06-09 00:08:00,2023-06-09 04:08:00,Доставлено,783,857.77
11000,12230,10,"ст. Кирово-Чепецк, бул. Прудный, д. 60 стр. 8/3, 139941",ЖД,ЛогистикПро,2023-11-24 21:27:00,2023-11-27 11:27:00,Доставлено,8,7.22
11001,12232,3,"к. Дно, наб. Брянская, д. 9, 013334",ЖД,ТрансЛогистик,2023-03-11 02:42:00,2023-03-13 16:42:00,Доставлено,589,727.12
11002,12233,1,"п. Магадан, алл. Щетинкина, д. 56 к. 4, 369490",Морской,ЛогистикПро,2023-01-18 05:16:00,2023-01-21 04:16:00,Доставлено,956,1883.2
11003,12234,2,"п. Шатой, бул. Театральный, д. 64 стр. 84, 412325",Авиа,ЭкспрессДоставка,2023-06-09 00:20:00,2023-06-10 07:20:00,Доставлено,110,81.87
11004,12235,7,"с. Шадринск, ул. Базарная, д. 1/2 к. 6, 192000",Авиа,ЭкспрессДоставка,2023-12-12 04:30:00,2023-12-14 23:30:00,Доставлено,395,609.46
11005,12236,7,"д. Гатчина, пер. Курганный, д. 2 к. 631, 157743",Авиа,ЭкспрессДоставка,2023-09-02 04:00:00,2023-09-04 07:00:00,Доставлено,5,9.77
11006,12237,6,"г. Суздаль, ул. Смирнова, д. 67, 726854",Морской,ТрансЛогистик,2023-01-21 20:36:00,2023-01-22 11:36:00,Доставлено,270,343.24
11007,12238,7,"к. Яхрома, пер. Алтайский, д. 2 к. 9/7, 290497",Авиа,ЭкспрессДоставка,2023-06-06 12:14:00,2023-06-07 19:14:00,Доставлено,407,539.42
11008,12239,2,"д. Певек, ш. Краснодарское, д. 190 стр. 793, 377989",Морской,ЛогистикПро,2023-05-23 12:41:00,2023-05-25 08:41:00,Доставлено,723,975.52
11009,12241,9,"клх Шахты, пер. Западный, д. 7 к. 38, 764893",ЖД,ЛогистикПро,2023-11-29 22:53:00,2023-11-30 02:53:00,Доставлено,516,969.58
11010,12242,3,"д. Моздок, ш. Тульское, д. 26 к. 39, 526112",Авиа,ТрансЛогистик,2023-05-06 17:01:00,2023-05-08 15:01:00,Доставлено,580,479.84
11011,12243,4,"г. Жуковский, бул. Угольный, д. 765, 662862",Грузовик,ЛогистикПро,2023-01-10 02:43:00,2023-01-11 16:43:00,Доставлено,432,713.38
11012,12244,3,"клх Шумиха, бул. Казачий, д. 93 к. 6/1, 372679",ЖД,ТрансЛогистик,2023-12-17 09:13:00,2023-12-19 19:13:00,Доставлено,991,607.09
11013,12245,2,"клх Тарко-Сале, алл. Олимпийская, д. 13 стр. 2/9, 627911",Авиа,ЭкспрессДоставка,2023-04-08 04:14:00,2023-04-10 00:14:00,Доставлено,618,469.77
11014,12246,5,"с. Ясный (Оренб.), наб. Смоленская, д. 5/3 стр. 92, 714699",Авиа,ТрансЛогистик,2023-03-23 17:32:00,2023-03-24 03:32:00,Доставлено,459,404.15
11015,12247,2,"ст. Ступино, ул. Дорожников, д. 541, 832476",Грузовик,ЭкспрессДоставка,2023-04-28 04:34:00,2023-04-29 16:34:00,Доставлено,271,487.99
11016,12249,4,"п. Кызыл, пер. Донской, д. 8 к. 8/3, 534315",Морской,ТрансЛогистик,2023-04-18 01:47:00,2023-04-20 21:47:00,Доставлено,896,1647.57
11017,12250,10,"г. Мураши, наб. 9 Января, д. 865 к. 5, 038498",ЖД,ЭкспрессДоставка,2023-01-23 15:09:00,2023-01-23 20:09:00,Доставлено,235,140.75
11018,12251,4,"д. Минусинск, пр. Фрунзе, д. 211 стр. 5/9, 311302",Авиа,ТрансЛогистик,2023-09-28 03:00:00,2023-09-30 18:00:00,Доставлено,291,506.61
11019,12252,8,"д. Пушкино (Моск.), ул. Славянская, д. 90 к. 8, 149949",Морской,ЭкспрессДоставка,2023-05-30 20:21:00,2023-06-02 04:21:00,Доставлено,697,379.77
11020,12253,1,"п. Апатиты, бул. Дальневосточный, д. 9 стр. 3, 090514",Авиа,ТрансЛогистик,2023-12-04 18:33:00,2023-12-05 10:33:00,Доставлено,210,391.32
11021,12254,4,"п. Богучар, бул. О.Кошевого, д. 25, 676588",ЖД,ЭкспрессДоставка,2023-10-27 09:04:00,2023-10-30 03:04:00,Доставлено,588,523.58
11022,12255,10,"с. Голицыно, пер. Панфилова, д. 662 к. 5/2, 298762",Авиа,ЛогистикПро,2023-05-08 01:24:00,2023-05-10 11:24:00,Доставлено,89,155.39
11023,12256,7,"ст. Санкт-Петербург, ул. Запорожская, д. 758 стр. 9/8, 426169",ЖД,ЛогистикПро,2023-09-28 18:14:00,2023-10-01 04:14:00,Доставлено,760,937.82
11024,12257,3,"ст. Усолье Сибирское, пр. Инженерный, д. 492, 826063",Авиа,ЭкспрессДоставка,2023-07-17 13:59:00,2023-07-19 07:59:00,Доставлено,591,867.13
11025,12258,3,"п. Кисловодск, алл. Чайковского, д. 4, 564147",Морской,ТрансЛогистик,2023-07-24 18:08:00,2023-07-25 11:08:00,Доставлено,28,17.68
11026,12259,7,"ст. Шахты, ш. Жданова, д. 8 стр. 4/7, 536555",Грузовик,ТрансЛогистик,2023-01-28 01:47:00,2023-01-30 02:47:00,Доставлено,536,691.94
11027,12260,9,"п. Красновишерск, ш. К.Маркса, д. 512, 664596",Грузовик,ТрансЛогистик,2023-08-30 04:15:00,2023-09-02 02:15:00,Доставлено,475,650.72
11028,12261,2,"с. Терскол, алл. Комсомольская, д. 2/1, 607807",Грузовик,ЛогистикПро,2023-09-10 14:54:00,2023-09-11 21:54:00,Доставлено,28,24.94
11029,12263,5,"с. Красноуфимск, наб. Васильковая, д. 4/3 стр. 4/4, 786100",Грузовик,ТрансЛогистик,2023-09-26 20:54:00,2023-09-28 11:54:00,Доставлено,800,563.06
11030,12264,5,"клх Кежма, алл. Орджоникидзе, д. 40 к. 71, 025198",ЖД,ТрансЛогистик,2023-12-11 16:01:00,2023-12-12 00:01:00,Доставлено,295,408.71
11031,12265,8,"д. Курильск, ш. Красина, д. 40, 951699",Морской,ЛогистикПро,2023-06-22 16:16:00,2023-06-24 04:16:00,Доставлено,73,135.64
11032,12266,1,"д. Партизанск, пр. Путевой, д. 3 к. 285, 045749",Грузовик,ЛогистикПро,2023-07-08 21:32:00,2023-07-10 23:32:00,Доставлено,602,544.31
11033,12267,4,"ст. Можайск, наб. Ручейная, д. 7/8 стр. 658, 475181",Авиа,ЭкспрессДоставка,2023-11-18 11:11:00,2023-11-20 13:11:00,Доставлено,981,1155.5
11034,12268,7,"ст. Малая Вишера, наб. Портовая, д. 10 к. 38, 764647",Грузовик,ЭкспрессДоставка,2023-10-25 13:14:00,2023-10-27 02:14:00,Доставлено,460,231.87
11035,12269,4,"клх Соловки, алл. Энтузиастов, д. 126, 634087",Морской,ТрансЛогистик,2023-06-28 11:43:00,2023-06-29 13:43:00,Доставлено,598,825.4
11036,12270,9,"г. Нижний Тагил, алл. Украинская, д. 4/6 стр. 6, 378241",Авиа,ЭкспрессДоставка,2023-09-19 22:32:00,2023-09-21 14:32:00,Доставлено,577,1029.4
11037,12272,6,"п. Шатой, алл. Металлургов, д. 8 к. 1, 911914",ЖД,ТрансЛогистик,2023-10-02 05:49:00,2023-10-02 23:49:00,Доставлено,110,195.39
11038,12273,4,"ст. Каневская, алл. Дачная, д. 1, 511415",Авиа,ЛогистикПро,2024-01-01 10:36:00,2024-01-03 16:36:00,Доставлено,8,7.11
11039,12275,7,"ст. Подольск, пер. Гайдара, д. 978 стр. 8, 456120",ЖД,ТрансЛогистик,2023-01-15 23:16:00,2023-01-17 13:16:00,Доставлено,44,85.29
11040,12276,8,"д. Яхрома, бул. Семашко, д. 38, 436716",ЖД,ТрансЛогистик,2023-01-21 20:32:00,2023-01-21 21:32:00,Доставлено,247,154.71
