customer_id,customer_name,customer_type,segment,city,region
2392,Веселова Таисия Филипповна,Физическое лицо,VIP,Казань,Приволжский
2393,Харитонов Лтд,Юридическое лицо,B2C,Москва,Центральный
2394,Алевтина Кузьминична Куликова,Физическое лицо,VIP,Казань,Приволжский
2395,"РАО «Ларионова, Анисимова и Дмитриев»",Юридическое лицо,B2C,Санкт-Петербург,Северо-Западный
2396,Сидор Тарасович Колобов,Физическое лицо,B2B,Сочи,Южный
2397,Доброслав Захарьевич Королев,Физическое лицо,B2C,Нижний Новгород,Центральный
2398,Гостомысл Яковлевич Зайцев,Физическое лицо,B2C,Нижний Новгород,Центральный
2399,Елисеева Ия Валериевна,Физическое лицо,B2C,Нижний Новгород,Центральный
2400,Арефий Бориславович Горбачев,Физическое лицо,B2C,Екатеринбург,Уральский
2401,Исакова Ирина Анатольевна,Физическое лицо,B2C,Сочи,Южный
2402,Лукия Егоровна Козлова,Физическое лицо,B2C,Москва,Центральный
2403,Крылова Лидия Леонидовна,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
2404,Татьяна Матвеевна Владимирова,Физическое лицо,B2C,Краснодар,Южный
2405,Лариса Оскаровна Тихонова,Физическое лицо,B2C,Екатеринбург,Уральский
2406,Воробьева Лора Валентиновна,Физическое лицо,B2B,Владивосток,Дальневосточный
2407,НПО «Ковалев-Колобов»,Юридическое лицо,B2C,Нижний Новгород,Центральный
2408,Шашков Давыд Тимурович,Физическое лицо,VIP,Краснодар,Южный
2409,Лариса Вениаминовна Афанасьева,Физическое лицо,VIP,Краснодар,Южный
